"","president","subgroup","modeldate","startdate","enddate","pollster","grade","samplesize","population","weight","influence","approve","disapprove","adjusted_approve","adjusted_disapprove","multiversions","tracking","url","poll_id","question_id","createddate","timestamp","pop2","pop3"
"419","Joseph R. Biden Jr.","All polls","10/4/2021","5/19/2021","5/22/2021","Morning Consult","B",2200,"a",0.1055455,0,56,38,54.633492,41.303606,"",NA,"https://assets.morningconsult.com/wp-uploads/2021/06/16171008/210591_crosstabs_MC_ENTERTAINMENT_AVOD_STREAMING_Adults_v1_NP.pdf",74962,142820,"6/17/2021","12:13:10  4 Oct 2021",0,0
"420","Joseph R. Biden Jr.","All polls","10/4/2021","5/21/2021","5/23/2021","Léger","B/C",1002,"a",0.87266939,0,51,38,51.094277,38.101524,"",NA,"https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/05/Legers-North-American-Tracker-May-25th-2021_v2.pdf",74850,142550,"5/26/2021","12:13:10  4 Oct 2021",0,0
"422","Joseph R. Biden Jr.","All polls","10/4/2021","5/19/2021","5/25/2021","Morning Consult","B",15000,"a",0.10452232,0,54,38,52.633492,41.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74862,142619,"5/27/2021","12:13:10  4 Oct 2021",0,0
"424","Joseph R. Biden Jr.","All polls","10/4/2021","5/21/2021","5/24/2021","Morning Consult","B",2200,"a",0.10896276,0,54,39,52.633492,42.303606,"",NA,"https://morningconsult.com/2021/06/01/ad-supported-streaming-services/",74871,142651,"6/1/2021","12:13:10  4 Oct 2021",0,0
"425","Joseph R. Biden Jr.","All polls","10/4/2021","5/20/2021","5/26/2021","Morning Consult","B",15000,"a",0.10613256,0,54,38,52.633492,41.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74880,142676,"6/3/2021","12:13:10  4 Oct 2021",0,0
"426","Joseph R. Biden Jr.","All polls","10/4/2021","5/21/2021","5/24/2021","Morning Consult","B",2200,"a",0.10896276,0,55,40,53.633492,43.303606,"",NA,"https://assets.morningconsult.com/wp-uploads/2021/05/25072929/210595_crosstabs_POLITICO_Adults_v1_SH.pdf",74845,142516,"5/25/2021","12:13:10  4 Oct 2021",0,0
"428","Joseph R. Biden Jr.","All polls","10/4/2021","5/22/2021","5/25/2021","YouGov","B+",1500,"a",0.87774726,0,52,39,53.529125,39.428661,"",NA,"https://docs.cdn.yougov.com/pxuc7wjg52/econTabReport.pdf",74851,142551,"5/26/2021","12:13:10  4 Oct 2021",0,0
"431","Joseph R. Biden Jr.","All polls","10/4/2021","5/21/2021","5/27/2021","Morning Consult","B",15000,"a",0.10919096,0,54,38,52.633492,41.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74881,142677,"6/3/2021","12:13:10  4 Oct 2021",0,0
"432","Joseph R. Biden Jr.","All polls","10/4/2021","5/24/2021","5/26/2021","YouGov","B+",1588,"a",0.92571556,0,49,41,50.529125,41.428661,"",NA,"https://docs.cdn.yougov.com/zjdg6ujrzh/20210526_yahoo_vaccine_tabs.pdf",74869,142645,"5/28/2021","12:13:10  4 Oct 2021",0,0
"434","Joseph R. Biden Jr.","All polls","10/4/2021","5/22/2021","5/28/2021","Morning Consult","B",15000,"a",0.11226789,0,54,38,52.633492,41.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74882,142678,"6/3/2021","12:13:10  4 Oct 2021",0,0
"436","Joseph R. Biden Jr.","All polls","10/4/2021","5/23/2021","5/29/2021","Morning Consult","B",15000,"a",0.11522254,0,54,38,52.633492,41.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74883,142679,"6/3/2021","12:13:10  4 Oct 2021",0,0
"437","Joseph R. Biden Jr.","All polls","10/4/2021","5/26/2021","5/28/2021","IBD/TIPP","A+",1305,"a",2.4174931,0,53,32,53.374599,36.182835,"",NA,"https://www.investors.com/politics/president-biden-honeymoon-with-voters-rolls-into-june-tying-obama-ibd-tipp/",74875,142656,"6/1/2021","12:13:10  4 Oct 2021",0,0
"439","Joseph R. Biden Jr.","All polls","10/4/2021","5/24/2021","5/30/2021","Morning Consult","B",15000,"a",0.11676632,0,54,38,52.633492,41.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74884,142680,"6/3/2021","12:13:10  4 Oct 2021",0,0
"440","Joseph R. Biden Jr.","All polls","10/4/2021","5/25/2021","5/29/2021","Morning Consult","B",2199,"a",0.11982559,0,56,37,54.633492,40.303606,"",NA,"https://assets.morningconsult.com/wp-uploads/2021/06/17160824/2105116_crosstabs_MC_TECH_Adults_v3_NP-2.pdf",74967,142833,"6/21/2021","12:13:10  4 Oct 2021",0,0
"441","Joseph R. Biden Jr.","All polls","10/4/2021","5/26/2021","5/27/2021","Ipsos","B-",1005,"a",0.61719729,0,52,44,50.942488,44.864153,"",NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2005%2027%202021.pdf",74868,142625,"5/27/2021","12:13:10  4 Oct 2021",0,0
"443","Joseph R. Biden Jr.","All polls","10/4/2021","5/25/2021","5/31/2021","Morning Consult","B",15000,"a",0.11846747,0,54,38,52.633492,41.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74885,142681,"6/3/2021","12:13:10  4 Oct 2021",0,0
"444","Joseph R. Biden Jr.","All polls","10/4/2021","5/26/2021","6/1/2021","Morning Consult","B",15000,"a",0.12022514,0,53,38,51.633492,41.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74886,142682,"6/3/2021","12:13:10  4 Oct 2021",0,0
"446","Joseph R. Biden Jr.","All polls","10/4/2021","5/27/2021","6/2/2021","Morning Consult","B",15000,"a",0.12137596,0,53,38,51.633492,41.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74905,142727,"6/10/2021","12:13:10  4 Oct 2021",0,0
"449","Joseph R. Biden Jr.","All polls","10/4/2021","5/29/2021","6/1/2021","YouGov","B+",1500,"a",0.94237754,0,50,40,51.529125,40.428661,"",NA,"https://docs.cdn.yougov.com/4876sp4niu/econTabReport.pdf",74878,142667,"6/2/2021","12:13:10  4 Oct 2021",0,0
"450","Joseph R. Biden Jr.","All polls","10/4/2021","5/28/2021","6/3/2021","Morning Consult","B",15000,"a",0.12215159,0,53,38,51.633492,41.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74906,142728,"6/10/2021","12:13:10  4 Oct 2021",0,0
"451","Joseph R. Biden Jr.","All polls","10/4/2021","5/29/2021","6/4/2021","Morning Consult","B",15000,"a",0.12293738,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74907,142729,"6/10/2021","12:13:10  4 Oct 2021",0,0
"453","Joseph R. Biden Jr.","All polls","10/4/2021","5/30/2021","6/5/2021","Morning Consult","B",15000,"a",0.1227933,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74908,142730,"6/10/2021","12:13:10  4 Oct 2021",0,0
"455","Joseph R. Biden Jr.","All polls","10/4/2021","5/31/2021","6/6/2021","Morning Consult","B",15000,"a",0.1225703,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74909,142731,"6/10/2021","12:13:10  4 Oct 2021",0,0
"456","Joseph R. Biden Jr.","All polls","10/4/2021","6/2/2021","6/3/2021","Ipsos","B-",1005,"a",0.55703781,0,54,42,52.942488,42.864153,"",NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2021-06/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2006%2003%202021.pdf",74890,142689,"6/3/2021","12:13:10  4 Oct 2021",0,0
"458","Joseph R. Biden Jr.","All polls","10/4/2021","6/1/2021","6/7/2021","Morning Consult","B",15000,"a",0.12149844,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74910,142732,"6/10/2021","12:13:10  4 Oct 2021",0,0
"461","Joseph R. Biden Jr.","All polls","10/4/2021","6/2/2021","6/8/2021","Morning Consult","B",15000,"a",0.12041239,0,52,39,50.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74911,142733,"6/10/2021","12:13:10  4 Oct 2021",0,0
"462","Joseph R. Biden Jr.","All polls","10/4/2021","6/4/2021","6/6/2021","Léger","B/C",1004,"a",0.87395858,0,51,38,51.094277,38.101524,"",NA,"https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/06/Legers-North-American-Tracker-June-7th-2021_v3.pdf",74895,142699,"6/8/2021","12:13:10  4 Oct 2021",0,0
"465","Joseph R. Biden Jr.","All polls","10/4/2021","6/4/2021","6/7/2021","Morning Consult","B",2200,"a",0.1224735,0,54,40,52.633492,43.303606,"",NA,"https://assets.morningconsult.com/wp-uploads/2021/06/09074309/210637_crosstabs_MC_HEALTH_LAB_LEAK_Adults-1.pdf",74901,142714,"6/9/2021","12:13:10  4 Oct 2021",0,0
"466","Joseph R. Biden Jr.","All polls","10/4/2021","6/4/2021","6/8/2021","Morning Consult","B",2200,"a",0.1224735,0,51,41,49.633492,44.303606,"",NA,"https://assets.morningconsult.com/wp-uploads/2021/06/09162650/210631_crosstabs_MC_BRANDS_PRIDE_MONTH_Adults-1.pdf",74912,142734,"6/10/2021","12:13:10  4 Oct 2021",0,0
"467","Joseph R. Biden Jr.","All polls","10/4/2021","6/3/2021","6/9/2021","Morning Consult","B",15000,"a",0.11929237,0,52,39,50.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74955,142813,"6/17/2021","12:13:10  4 Oct 2021",0,0
"468","Joseph R. Biden Jr.","All polls","10/4/2021","6/6/2021","6/8/2021","YouGov","B+",1500,"a",0.93934132,0,50,40,51.529125,40.428661,"",NA,"https://docs.cdn.yougov.com/y3gecetbxy/econTabReport.pdf",74903,142718,"6/9/2021","12:13:10  4 Oct 2021",0,0
"470","Joseph R. Biden Jr.","All polls","10/4/2021","6/4/2021","6/10/2021","Morning Consult","B",15000,"a",0.12036314,0,52,39,50.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74956,142814,"6/17/2021","12:13:10  4 Oct 2021",0,0
"471","Joseph R. Biden Jr.","All polls","10/4/2021","6/5/2021","6/11/2021","Morning Consult","B",15000,"a",0.12101492,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74957,142815,"6/17/2021","12:13:10  4 Oct 2021",0,0
"477","Joseph R. Biden Jr.","All polls","10/4/2021","6/6/2021","6/12/2021","Morning Consult","B",15000,"a",0.12083155,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74958,142816,"6/17/2021","12:13:10  4 Oct 2021",0,0
"478","Joseph R. Biden Jr.","All polls","10/4/2021","6/1/2021","6/18/2021","Gallup","B+",1012,"a",1.5369563,0,56,42,55.584219,41.163632,"",NA,"https://news.gallup.com/poll/351521/job-approval-biden-steady-congress-down.aspx",74978,142878,"6/22/2021","12:13:10  4 Oct 2021",0,0
"479","Joseph R. Biden Jr.","All polls","10/4/2021","6/7/2021","6/13/2021","Morning Consult","B",15000,"a",0.12059954,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74959,142817,"6/17/2021","12:13:10  4 Oct 2021",0,0
"480","Joseph R. Biden Jr.","All polls","10/4/2021","6/9/2021","6/10/2021","Ipsos","B-",1004,"a",0.36628484,0,55,40,53.942488,40.864153,"",NA,"https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html",74923,142748,"6/11/2021","12:13:10  4 Oct 2021",0,0
"482","Joseph R. Biden Jr.","All polls","10/4/2021","6/8/2021","6/14/2021","Morning Consult","B",15000,"a",0.12031888,0,52,39,50.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74960,142818,"6/17/2021","12:13:10  4 Oct 2021",0,0
"484","Joseph R. Biden Jr.","All polls","10/4/2021","6/9/2021","6/15/2021","Morning Consult","B",15000,"a",0.11961567,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74961,142819,"6/17/2021","12:13:10  4 Oct 2021",0,0
"485","Joseph R. Biden Jr.","All polls","10/4/2021","6/9/2021","6/14/2021","Monmouth University","A",810,"a",1.5323443,0,48,43,48.658347,43.151079,"",NA,"https://www.monmouth.edu/polling-institute/reports/monmouthpoll_US_061621/",74954,142806,"6/16/2021","12:13:10  4 Oct 2021",0,0
"486","Joseph R. Biden Jr.","All polls","10/4/2021","6/10/2021","6/14/2021","AP-NORC","",1125,"a",1.5075348,0,55,44,51.424188,44.295043,"",NA,"https://apnorc.org/wp-content/uploads/2021/06/Biden-June-topline.pdf",74965,142828,"6/17/2021","12:13:10  4 Oct 2021",0,0
"489","Joseph R. Biden Jr.","All polls","10/4/2021","6/11/2021","6/15/2021","Momentive/SurveyMonkey","C",2309,"a",1.2441443,0,53,42,52.713178,41.815834,"",NA,"https://www.surveymonkey.com/curiosity/axios-capitalism-update/",75001,142948,"6/25/2021","12:13:10  4 Oct 2021",0,0
"490","Joseph R. Biden Jr.","All polls","10/4/2021","6/10/2021","6/16/2021","Morning Consult","B",15000,"a",0.1193998,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74985,142908,"6/24/2021","12:13:10  4 Oct 2021",0,0
"492","Joseph R. Biden Jr.","All polls","10/4/2021","6/11/2021","6/17/2021","Ipsos","B-",4420,"a",1.4114554,0,55,41,53.942488,41.864153,"",NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2021-07/Reuters%20Ipsos%20Large%20Issue%20Poll%20%203%20-%2011%20June%20thru%2017%20June%202021%20Topline%20write-up.pdf",75062,143115,"7/8/2021","12:13:10  4 Oct 2021",0,0
"493","Joseph R. Biden Jr.","All polls","10/4/2021","6/11/2021","6/17/2021","Morning Consult","B",15000,"a",0.11907148,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74986,142909,"6/24/2021","12:13:10  4 Oct 2021",0,0
"496","Joseph R. Biden Jr.","All polls","10/4/2021","6/13/2021","6/15/2021","YouGov","B+",1500,"a",0.82378727,0,48,43,49.529125,43.428661,"",NA,"https://docs.cdn.yougov.com/1oyiu6tamw/econTabReport.pdf",74953,142796,"6/16/2021","12:13:10  4 Oct 2021",0,0
"497","Joseph R. Biden Jr.","All polls","10/4/2021","6/12/2021","6/18/2021","Morning Consult","B",15000,"a",0.11872941,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74987,142910,"6/24/2021","12:13:10  4 Oct 2021",0,0
"499","Joseph R. Biden Jr.","All polls","10/4/2021","6/13/2021","6/19/2021","Morning Consult","B",15000,"a",0.11837306,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74988,142911,"6/24/2021","12:13:10  4 Oct 2021",0,0
"502","Joseph R. Biden Jr.","All polls","10/4/2021","6/14/2021","6/20/2021","Morning Consult","B",15000,"a",0.11762298,0,53,38,51.633492,41.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74989,142912,"6/24/2021","12:13:10  4 Oct 2021",0,0
"503","Joseph R. Biden Jr.","All polls","10/4/2021","6/15/2021","6/19/2021","Morning Consult","B",2200,"a",0.1207596,0,56,38,54.633492,41.303606,"",NA,"https://assets.morningconsult.com/wp-uploads/2021/06/21162128/2106114_crosstabs_MC_SPORTS_COLLEGE_FOOTBALL_PLAYOFFS_Adults_v1_NP.pdf",74975,142873,"6/22/2021","12:13:10  4 Oct 2021",0,0
"504","Joseph R. Biden Jr.","All polls","10/4/2021","6/16/2021","6/17/2021","Ipsos","B-",1002,"a",0.35058926,0,52,42,50.942488,42.864153,"",NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2021-06/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2006%2017%202021.pdf",74964,142825,"6/17/2021","12:13:10  4 Oct 2021",0,0
"505","Joseph R. Biden Jr.","All polls","10/4/2021","6/14/2021","6/19/2021","East Carolina University","B/C",1105,"a",1.3244153,0,47.9,40.9,49.370837,41.211845,"",NA,"https://surveyresearch-ecu.reportablenews.com/pr/the-past-and-present-of-covid-19-mandates-and-vaccines-divided-republicans-unified-democrats",75014,142985,"6/30/2021","12:13:10  4 Oct 2021",0,0
"507","Joseph R. Biden Jr.","All polls","10/4/2021","6/15/2021","6/21/2021","Morning Consult","B",15000,"a",0.11656042,0,54,38,52.633492,41.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74990,142913,"6/24/2021","12:13:10  4 Oct 2021",0,0
"510","Joseph R. Biden Jr.","All polls","10/4/2021","6/17/2021","6/20/2021","American Research Group","C+",1100,"a",1.1012644,0,52,43,50.35993,44.529366,"",NA,"https://americanresearchgroup.com/economy/",74969,142844,"6/21/2021","12:13:10  4 Oct 2021",0,0
"511","Joseph R. Biden Jr.","All polls","10/4/2021","6/16/2021","6/22/2021","Morning Consult","B",15000,"a",0.11551117,0,54,39,52.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74991,142914,"6/24/2021","12:13:10  4 Oct 2021",0,0
"512","Joseph R. Biden Jr.","All polls","10/4/2021","6/18/2021","6/20/2021","Léger","B/C",1001,"a",0.87217046,0,49,40,49.094277,40.101524,"",NA,"https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/06/Legers-North-American-Tracker-June-21st-2021.pdf",74976,142874,"6/22/2021","12:13:10  4 Oct 2021",0,0
"516","Joseph R. Biden Jr.","All polls","10/4/2021","6/17/2021","6/23/2021","Morning Consult","B",15000,"a",0.11598139,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75017,142992,"7/1/2021","12:13:10  4 Oct 2021",0,0
"520","Joseph R. Biden Jr.","All polls","10/4/2021","6/20/2021","6/22/2021","YouGov","B+",1500,"a",0.82640661,0,50,40,51.529125,40.428661,"",NA,"https://docs.cdn.yougov.com/lvncclv7qj/econTabReport.pdf",74981,142890,"6/23/2021","12:13:10  4 Oct 2021",0,0
"521","Joseph R. Biden Jr.","All polls","10/4/2021","6/18/2021","6/24/2021","Morning Consult","B",15000,"a",0.11628585,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75018,142993,"7/1/2021","12:13:10  4 Oct 2021",0,0
"523","Joseph R. Biden Jr.","All polls","10/4/2021","6/21/2021","6/23/2021","Morning Consult","B",2082,"a",0.11326434,0,58,38,56.633492,41.303606,"",NA,"https://assets.morningconsult.com/wp-uploads/2021/06/28150502/2106145_crosstabs_ADWEEK_PANDEMIC_SHOPPING_ALCOHOL_Adults_v2_NP.pdf",75007,142962,"6/28/2021","12:13:10  4 Oct 2021",0,0
"524","Joseph R. Biden Jr.","All polls","10/4/2021","6/19/2021","6/25/2021","Morning Consult","B",15000,"a",0.11657507,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75019,142994,"7/1/2021","12:13:10  4 Oct 2021",0,0
"525","Joseph R. Biden Jr.","All polls","10/4/2021","6/22/2021","6/24/2021","Morning Consult","B",2200,"a",0.12097865,0,58,38,56.633492,41.303606,"",NA,"https://morningconsult.com/2021/06/29/nil-college-athletes-compensation/",75010,142970,"6/29/2021","12:13:10  4 Oct 2021",0,0
"526","Joseph R. Biden Jr.","All polls","10/4/2021","6/22/2021","6/24/2021","YouGov","B+",1592,"a",0.8953596,0,50,43,51.529125,43.428661,"",NA,"https://news.yahoo.com/new-yahoo-news-you-gov-poll-bidens-approval-rating-falls-as-both-republicans-and-democrats-grow-more-concerned-about-crime-090006661.html",75003,142953,"6/26/2021","12:13:10  4 Oct 2021",0,0
"528","Joseph R. Biden Jr.","All polls","10/4/2021","6/20/2021","6/26/2021","Morning Consult","B",15000,"a",0.11783635,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75020,142995,"7/1/2021","12:13:10  4 Oct 2021",0,0
"529","Joseph R. Biden Jr.","All polls","10/4/2021","6/23/2021","6/24/2021","Ipsos","B-",1005,"a",0.51248327,0,53,40,51.942488,40.864153,"",NA,"https://www.ipsos.com/en-us/news_and_polls/ipsos-core-political-survey-presidential-approval-tracker-06242021",74997,142933,"6/24/2021","12:13:10  4 Oct 2021",0,0
"530","Joseph R. Biden Jr.","All polls","10/4/2021","6/21/2021","6/27/2021","Morning Consult","B",15000,"a",0.11965494,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75021,142996,"7/1/2021","12:13:10  4 Oct 2021",0,0
"531","Joseph R. Biden Jr.","All polls","10/4/2021","6/22/2021","6/28/2021","Morning Consult","B",15000,"a",0.12154289,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75022,142997,"7/1/2021","12:13:10  4 Oct 2021",0,0
"535","Joseph R. Biden Jr.","All polls","10/4/2021","6/22/2021","6/29/2021","Marist College","A",1115,"a",1.943003,0,50,43,51.04854,42.782817,"",NA,"http://maristpoll.marist.edu/wp-content/uploads/2021/07/July-2_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202106031327.pdf#page=3",75027,143005,"7/2/2021","12:13:10  4 Oct 2021",0,0
"536","Joseph R. Biden Jr.","All polls","10/4/2021","6/23/2021","6/29/2021","Morning Consult","B",15000,"a",0.12352514,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75023,142998,"7/1/2021","12:13:10  4 Oct 2021",0,0
"537","Joseph R. Biden Jr.","All polls","10/4/2021","6/24/2021","6/30/2021","Morning Consult","B",15000,"a",0.125494,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75047,143083,"7/8/2021","12:13:10  4 Oct 2021",0,0
"540","Joseph R. Biden Jr.","All polls","10/4/2021","6/25/2021","7/1/2021","Morning Consult","B",15000,"a",0.12751729,0,53,39,51.633492,42.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75048,143084,"7/8/2021","12:13:10  4 Oct 2021",0,0
